run_id,trade_id,date,event_type,event_price,event_qty,fees,slippage,notes
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000051,2023-06-30,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000052,2023-06-30,ENTRY,1.465,2,2.0,0.07325,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000052,2023-07-28,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000053,2023-07-28,ENTRY,1.655,2,2.0,0.08275,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000053,2023-08-23,ROLL,1.775,2,2.0,0.08875,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000054,2023-08-23,ENTRY,2.545,2,2.0,0.12725,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000054,2023-09-21,ROLL,2.255,2,2.0,0.11275,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000055,2023-09-22,ENTRY,2.465,2,2.0,0.12325,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000055,2023-10-20,ROLL,0.809998,2,2.0,0.0405,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000056,2023-10-20,ENTRY,3.8,2,2.0,0.19,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000056,2023-11-17,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000057,2023-11-17,ENTRY,1.915,2,2.0,0.09575,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000057,2023-12-15,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000058,2023-12-15,ENTRY,0.915,2,2.0,0.04575,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000058,2024-01-12,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000059,2024-01-12,ENTRY,1.585,2,2.0,0.07925,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000059,2024-02-09,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000060,2024-02-09,ENTRY,1.11,2,2.0,0.0555,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000060,2024-03-08,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000061,2024-03-08,ENTRY,2.115,2,2.0,0.10575,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000061,2024-04-05,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000062,2024-04-05,ENTRY,2.675,2,2.0,0.13375,entry_open
