run_id,date,strategy,symbol,trade_id,option_pnl,hedge_pnl,total_pnl,cum_pnl,margin_used,max_risk,vix_close,iv_current,hv_current
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-16,short_straddle,DIA,short_straddle_DIA_000003,0.0,-10.319946,-10.319946,152.306405,5044.60022,5044.60022,12.31999969482422,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-16,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,152.306405,1138.0,1138.0,12.31999969482422,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-17,short_straddle,DIA,short_straddle_DIA_000003,-34.0,-10.744625,-44.744625,107.56178,5044.60022,5044.60022,12.100000381469728,0.1065,0.0761
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-17,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,107.56178,1138.0,1138.0,12.100000381469728,0.1065,0.0761
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-21,short_straddle,DIA,short_straddle_DIA_000003,0.0,-95.738706,-95.738706,11.823074,5044.60022,5044.60022,12.850000381469728,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-21,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,11.823074,1138.0,1138.0,12.850000381469728,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-22,short_straddle,DIA,short_straddle_DIA_000003,0.0,0.079956,0.079956,11.90303,5044.60022,5044.60022,12.90999984741211,0.1235,0.0724
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-22,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,11.90303,1138.0,1138.0,12.90999984741211,0.1235,0.0724
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-23,short_straddle,DIA,short_straddle_DIA_000003,0.0,1.079956,1.079956,12.982986,5044.60022,5044.60022,12.979999542236328,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-23,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,12.982986,1138.0,1138.0,12.979999542236328,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-24,short_straddle,DIA,short_straddle_DIA_000003,0.0,6.960083,6.960083,19.943069,5044.60022,5044.60022,14.5600004196167,0.1362,0.0742
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-24,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,19.943069,1138.0,1138.0,14.5600004196167,0.1362,0.0742
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-27,short_straddle,DIA,short_straddle_DIA_000003,0.0,17.76001,17.76001,37.703079,5044.60022,5044.60022,18.229999542236328,0.1588,0.0886
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-27,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,37.703079,1138.0,1138.0,18.229999542236328,0.1588,0.0886
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-28,short_straddle,DIA,short_straddle_DIA_000003,0.0,-7.720093,-7.720093,29.982986,5044.60022,5044.60022,16.280000686645508,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-28,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,29.982986,1138.0,1138.0,16.280000686645508,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-29,short_straddle,DIA,short_straddle_DIA_000003,-2.3645,-0.57458,-2.93908,27.043906,5044.60022,5044.60022,16.389999389648438,0.14,0.0878
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-29,put_credit_spread,DIA,put_credit_spread_DIA_000004,0.0,0.0,0.0,27.043906,1138.0,1138.0,16.389999389648438,0.14,0.0878
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-29,short_straddle,DIA,short_straddle_DIA_000005,-2.47875,0.0,-2.47875,24.565156,4788.300171,4788.300171,16.389999389648438,0.14,0.0878
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-01-30,short_straddle,DIA,short_straddle_DIA_000005,0.0,0.0,0.0,24.565156,4788.300171,4788.300171,15.489999771118164,,
